(324, 0)
(323, 0)
(322, 0)
(321, 0)
(320, 0)
(319, 0)
(318, 0)
(317, 0)
(316, 0)
(315, 0)
(314, 0)
(313, 0)
(312, 0)
(311, 0)
(310, 0)
(309, 0)
(308, 0)
(307, 0)
(306, 0)
(305, 0)
(304, 0)
(303, 0)
(302, 0)
(301, 0)
(300, 0)
(299, 0)
(298, 0)
(297, 0)
(296, 0)
(295, 0)
(294, 0)
(293, 0)
(292, 0)
(291, 0)
(290, 0)
(289, 0)
(288, 0)
(287, 0)
(286, 0)
(285, 0)
(284, 0)
(283, 0)
(282, 0)
(281, 0)
(280, 0)
(279, 0)
(278, 0)
(277, 0)
(276, 0)
(275, 0)
(274, 0)
(273, 0)
(272, 0)
(271, 0)
(270, 0)
(269, 0)
(268, 0)
(267, 0)
(266, 0)
(265, 0)
(264, 0)
(279, 0)
(278, 0)
(277, 0)
(276, 0)
(225, 0)
(224, 0)
(223, 0)
(222, 0)
(221, 0)
(220, 0)
(219, 0)
(218, 0)
(217, 0)
(216, 0)
(215, 0)
(214, 0)
(213, 0)
(212, 0)
(211, 0)
(210, 0)
(209, 0)
(208, 0)
(207, 0)
(206, 0)
(205, 0)
(204, 0)
(203, 0)
(202, 0)
(201, 0)
(200, 0)
(199, 0)
(198, 0)
(197, 0)
(196, 0)
(195, 0)
(194, 0)
(193, 0)
(192, 0)
(191, 0)
(190, 0)
(189, 0)
(188, 0)
(187, 0)
(186, 0)
(185, 0)
(184, 0)
(183, 0)
(182, 0)
(181, 0)
(180, 0)
(179, 0)
(178, 0)
(177, 0)
(176, 0)
(175, 0)
(174, 0)
(173, 0)
(172, 0)
(171, 0)
(170, 0)
(169, 0)
(168, 0)
(167, 0)
(166, 0)
(165, 0)
(164, 0)
(163, 0)
(162, 0)
(161, 0)
(160, 0)
(159, 0)
(158, 0)
(157, 0)
(156, 0)
(155, 0)
(154, 0)
(153, 0)
(152, 0)
(151, 0)
(150, 0)
(149, 0)
(148, 0)
(147, 0)
(146, 0)
(145, 0)
(144, 0)
(143, 0)
(142, 0)
(141, 0)
(140, 0)
(139, 0)
(138, 0)
(137, 0)
(136, 0)
(135, 0)
(134, 0)
(133, 0)
(132, 0)
(131, 0)
(130, 0)
(129, 0)
(128, 0)
(127, 0)
(126, 0)
(125, 0)
(124, 0)
(123, 0)
(122, 0)
(121, 0)
(120, 0)
(119, 0)
(118, 0)
(117, 0)
(116, 0)
(115, 0)
(114, 0)
(113, 0)
(112, 0)
(111, 0)
(110, 0)
(109, 0)
(108, 0)
(107, 0)
(106, 0)
(105, 0)
(104, 0)
(103, 0)
(102, 0)
(101, 0)
(100, 0)
(99, 0)
(98, 0)
(97, 0)
(96, 0)
(95, 0)
(94, 0)
(93, 0)
(92, 0)
(91, 0)
(90, 0)
(89, 0)
(88, 0)
(87, 0)
(86, 0)
(85, 0)
(84, 0)
(83, 0)
(82, 0)
(81, 0)
(80, 0)
(79, 0)
(78, 0)
(77, 0)
(76, 0)
(75, 0)
(74, 0)
(73, 0)
(72, 0)
(71, 0)
(70, 0)
(69, 0)
(68, 0)
(67, 0)
(66, 0)
(65, 0)
(64, 0)
(63, 0)
(62, 0)
(61, 0)
(110, 0)
(109, 0)
(108, 0)
(107, 0)
(106, 0)
(105, 0)
(104, 0)
(103, 0)
(102, 0)
(101, 0)
(100, 0)
(99, 0)
(279, 0)
(278, 0)
(277, 0)
(276, 0)
(275, 0)
(274, 0)
(273, 0)
(272, 0)
(271, 0)
(270, 0)
(269, 0)
(268, 0)
(267, 0)
(266, 0)
(265, 0)
(264, 0)
(263, 0)
(262, 0)
(261, 0)
(260, 0)
(259, 0)
(258, 0)
(257, 0)
(256, 0)
(255, 0)
(254, 0)
(253, 0)
(302, 0)
(301, 0)
(300, 0)
(299, 0)
(298, 0)
(297, 0)
(296, 0)
(295, 0)
(294, 0)
(293, 0)
(292, 0)
(291, 0)
(290, 0)
(289, 0)
(288, 0)
(287, 0)
(286, 0)
(285, 0)
(284, 0)
(283, 0)
(282, 0)
(281, 0)
(280, 0)
(279, 0)
(278, 0)
(277, 0)
(276, 0)
(275, 0)
(274, 0)
(273, 0)
(272, 0)
(271, 0)
(270, 0)
(219, 0)
(218, 0)
(217, 0)
(216, 0)
(215, 0)
(214, 0)
(213, 0)
(212, 0)
(211, 0)
(210, 0)
(209, 0)
(208, 0)
(207, 0)
(206, 0)
(205, 0)
(204, 0)
(203, 0)
(202, 0)
(201, 0)
(200, 0)
(199, 0)
(198, 0)
(197, 0)
(196, 0)
(195, 0)
(144, 0)
(143, 0)
(142, 0)
(141, 0)
(140, 0)
(139, 0)
(138, 0)
(137, 0)
(136, 0)
(135, 0)
(134, 0)
(133, 0)
(132, 0)
(131, 0)
(130, 0)
(129, 0)
(128, 0)
(127, 0)
(126, 0)
(125, 0)
(124, 0)
(123, 0)
(122, 0)
(121, 0)
(120, 0)
(119, 0)
(118, 0)
(117, 0)
(116, 0)
(115, 0)
(114, 0)
(113, 0)
(112, 0)
(111, 0)
(110, 0)
(109, 0)
(108, 0)
(107, 0)
(106, 0)
(105, 0)
(104, 0)
(103, 0)
(102, 0)
(101, 0)
(100, 0)
(99, 0)
(98, 0)
(97, 0)
(96, 0)
(95, 0)
(94, 0)
(93, 0)
(92, 0)
(91, 0)
(90, 0)
(89, 0)
(88, 0)
(87, 0)
(86, 0)
(85, 0)
(84, 0)
(83, 0)
(82, 0)
(81, 0)
(80, 0)
(129, 0)
(128, 0)
(127, 0)
(126, 0)
(125, 0)
(124, 0)
(123, 0)
(122, 0)
(121, 0)
(120, 0)
(119, 0)
(118, 0)
(117, 0)
(116, 0)
(115, 0)
(114, 0)
(113, 0)
(112, 0)
(111, 0)
(110, 0)
(109, 0)
(108, 0)
(107, 0)
(106, 0)
(105, 0)
(104, 0)
(103, 0)
(102, 0)
(101, 0)
(100, 0)
(99, 0)
(148, 0)
(147, 0)
(146, 0)
(145, 0)
(144, 0)
(143, 0)
(142, 0)
(141, 0)
(140, 0)
(139, 0)
(138, 0)
(137, 0)
(136, 0)
(135, 0)
(134, 0)
(133, 0)
(132, 0)
(131, 0)
(130, 0)
(129, 0)
(128, 0)
(127, 0)
(126, 0)
(125, 0)
(124, 0)
(123, 0)
(122, 0)
(121, 0)
(120, 0)
(119, 0)
(118, 0)
(117, 0)
(116, 0)
(65, 0)
(64, 0)
(63, 0)
(62, 0)
(61, 0)
(60, 0)
(59, 0)
(58, 0)
(57, 0)
(56, 0)
(55, 0)
(54, 0)
(53, 0)
(52, 0)
(51, 0)
(50, 0)
(49, 0)
(50, 0)
(49, 0)
(49, 0)
(50, 0)
(49, 0)
(49, 0)
(50, 0)
(49, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(49, 0)
(49, 0)
(50, 0)
(49, 0)
(49, 0)
(50, 0)
(49, 0)
(49, 0)
(50, 0)
(49, 0)
(49, 0)
(50, 0)
(49, 0)
(49, 0)
(50, 0)
(49, 0)
(49, 0)
(50, 0)
(49, 0)
(49, 0)
(50, 0)
(49, 0)
(48, 0)
(47, 0)
(46, 0)
(45, 0)
(44, 0)
(43, 0)
(42, 0)
(41, 0)
(40, 0)
(39, 0)
(38, 0)
(37, 0)
(36, 0)
(35, 0)
(34, 0)
(33, 0)
(32, 0)
(31, 0)
(30, 0)
(29, 0)
(28, 0)
(27, 0)
(76, 0)
(75, 0)
(74, 0)
(73, 0)
(72, 0)
(71, 0)
(70, 0)
(69, 0)
(68, 0)
(67, 0)
(66, 0)
(65, 0)
(64, 0)
(63, 0)
(62, 0)
(61, 0)
(60, 0)
(59, 0)
(58, 0)
(57, 0)
(56, 0)
(55, 0)
(54, 0)
(53, 0)
(52, 0)
(51, 0)
(50, 0)
(49, 0)
(48, 0)
(47, 0)
(46, 0)
(45, 0)
(44, 0)
(14, 0)
(13, 0)
(12, 0)
(11, 0)
(10, 0)
(9, 0)
(8, 0)
(7, 0)
(6, 0)
(5, 0)
(4, 0)
(3, 0)
(2, 0)
(1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(374, 0)
(373, 0)
(372, 0)
(371, 0)
(370, 0)
(369, 0)
(368, 0)
(367, 0)
(366, 0)
(365, 0)
(364, 0)
(363, 0)
(362, 0)
(361, 0)
(360, 0)
(359, 0)
(358, 0)
(357, 0)
(356, 0)
(355, 0)
(354, 0)
(353, 0)
(352, 0)
(351, 0)
(350, 0)
(349, 0)
(348, 0)
(347, 0)
(346, 0)
(345, 0)
(344, 0)
(343, 0)
(342, 0)
(341, 0)
(340, 0)
(339, 0)
(338, 0)
(337, 0)
(336, 0)
(335, 0)
(334, 0)
(333, 0)
(332, 0)
(331, 0)
(330, 0)
(329, 0)
(328, 0)
(327, 0)
(326, 0)
(325, 0)
(324, 0)
(323, 0)
(322, 0)
(321, 0)
(320, 0)
(319, 0)
(318, 0)
(317, 0)
(316, 0)
(315, 0)
(314, 0)
(313, 0)
(312, 0)
(311, 0)
(310, 0)
(309, 0)
(308, 0)
(307, 0)
(306, 0)
(305, 0)
(304, 0)
(303, 0)
(302, 0)
(301, 0)
(300, 0)
(299, 0)
(298, 0)
(297, 0)
(296, 0)
(295, 0)
(294, 0)
(293, 0)
(292, 0)
(291, 0)
(290, 0)
(289, 0)
(288, 0)
(287, 0)
(286, 0)
(285, 0)
(284, 0)
(283, 0)
(282, 0)
(281, 0)
(280, 0)
(279, 0)
(278, 0)
(277, 0)
(276, 0)
(275, 0)
(274, 0)
(273, 0)
(272, 0)
(271, 0)
(270, 0)
(269, 0)
(268, 0)
(267, 0)
(266, 0)
(265, 0)
(264, 0)
(263, 0)
(262, 0)
(261, 0)
(260, 0)
(259, 0)
(258, 0)
(257, 0)
(256, 0)
(255, 0)
(254, 0)
(253, 0)
(252, 0)
(251, 0)
(250, 0)
(249, 0)
(248, 0)
(247, 0)
(246, 0)
(245, 0)
(244, 0)
(243, 0)
(242, 0)
(241, 0)
(240, 0)
(239, 0)
(238, 0)
(237, 0)
(236, 0)
(235, 0)
(234, 0)
(233, 0)
(232, 0)
(231, 0)
(230, 0)
(229, 0)
(228, 0)
(227, 0)
(226, 0)
(225, 0)
(224, 0)
(223, 0)
(222, 0)
(221, 0)
(220, 0)
(219, 0)
(218, 0)
(217, 0)
(216, 0)
(215, 0)
(214, 0)
(213, 0)
(212, 0)
(211, 0)
(210, 0)
(209, 0)
(208, 0)
(207, 0)
(206, 0)
(205, 0)
(204, 0)
(203, 0)
(202, 0)
(201, 0)
(200, 0)
(199, 0)
(198, 0)
(197, 0)
(196, 0)
(195, 0)
(194, 0)
(193, 0)
(192, 0)
(191, 0)
(190, 0)
(189, 0)
(188, 0)
(187, 0)
(186, 0)
(185, 0)
(184, 0)
(183, 0)
(182, 0)
(181, 0)
(180, 0)
(179, 0)
(178, 0)
(177, 0)
(176, 0)
(175, 0)
(174, 0)
(173, 0)
(172, 0)
(171, 0)
(170, 0)
(169, 0)
(168, 0)
(167, 0)
(166, 0)
(165, 0)
(164, 0)
(163, 0)
(162, 0)
(161, 0)
(160, 0)
(159, 0)
(158, 0)
(157, 0)
(156, 0)
(155, 0)
(154, 0)
(153, 0)
(152, 0)
(151, 0)
(150, 0)
(149, 0)
(148, 0)
(147, 0)
(146, 0)
(145, 0)
(144, 0)
(143, 0)
(142, 0)
(141, 0)
(140, 0)
(139, 0)
(138, 0)
(137, 0)
(136, 0)
(135, 0)
(134, 0)
(133, 0)
(132, 0)
(131, 0)
(130, 0)
(129, 0)
(128, 0)
(127, 0)
(126, 0)
(125, 0)
(124, 0)
(123, 0)
(122, 0)
(121, 0)
(120, 0)
(119, 0)
(118, 0)
(117, 0)
(116, 0)
(115, 0)
(114, 0)
(113, 0)
(112, 0)
(111, 0)
(110, 0)
(109, 0)
(108, 0)
(107, 0)
(106, 0)
(105, 0)
(104, 0)
(103, 0)
(102, 0)
(101, 0)
(100, 0)
(99, 0)
(98, 0)
(97, 0)
(96, 0)
(95, 0)
(94, 0)
(93, 0)
(92, 0)
(91, 0)
(90, 0)
(89, 0)
(88, 0)
(87, 0)
(86, 0)
(85, 0)
(84, 0)
(83, 0)
(82, 0)
(81, 0)
(80, 0)
(79, 0)
(78, 0)
(77, 0)
(76, 0)
(75, 0)
(74, 0)
(73, 0)
(72, 0)
(71, 0)
(70, 0)
(69, 0)
(68, 0)
(67, 0)
(66, 0)
(65, 0)
(64, 0)
(63, 0)
(62, 0)
(61, 0)
(60, 0)
(59, 0)
(58, 0)
(57, 0)
(56, 0)
(55, 0)
(54, 0)
(53, 0)
(52, 0)
(51, 0)
(50, 0)
(49, 0)
(48, 0)
(47, 0)
(46, 0)
(45, 0)
(44, 0)
(43, 0)
(42, 0)
(41, 0)
(40, 0)
(39, 0)
(38, 0)
(37, 0)
(36, 0)
(35, 0)
(34, 0)
(33, 0)
(32, 0)
(31, 0)
(30, 0)
(29, 0)
(28, 0)
(27, 0)
(26, 0)
(25, 0)
(24, 0)
(23, 0)
(22, 0)
(21, 0)
(20, 0)
(19, 0)
(18, 0)
(17, 0)
(16, 0)
(15, 0)
(14, 0)
(13, 0)
(12, 0)
(11, 0)
(10, 0)
(9, 0)
(8, 0)
(7, 0)
(6, 0)
(5, 0)
(4, 0)
(3, 0)
(2, 0)
(1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(-1, 0)
(0, 0)
(-1, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(0, 0)
(1, 0)
(2, 0)
(3, 0)
(4, 0)
(5, 0)
(6, 0)
(7, 0)
(8, 0)
(9, 0)
(10, 0)
(11, 0)
(12, 0)
(13, 0)
(14, 0)
(15, 0)
(16, 0)
(17, 0)
(18, 0)
(19, 0)
(20, 0)
(21, 0)
(22, 0)
(23, 0)
(24, 0)
(25, 0)
(26, 0)
(27, 0)
(28, 0)
(29, 0)
(30, 0)
(31, 0)
(32, 0)
(33, 0)
(34, 0)
(35, 0)
(36, 0)
(37, 0)
(38, 0)
(39, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(40, 0)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(180, 1)
(179, 1)
(178, 1)
(177, 1)
(176, 1)
(175, 1)
(174, 1)
(173, 1)
(172, 1)
(171, 1)
(170, 1)
(169, 1)
(168, 1)
(167, 1)
(166, 1)
(165, 1)
(164, 1)
(163, 1)
(162, 1)
(161, 1)
(160, 1)
(159, 1)
(158, 1)
(157, 1)
(156, 1)
(155, 1)
(154, 1)
(153, 1)
(152, 1)
(151, 1)
(150, 1)
(149, 1)
(148, 1)
(147, 1)
(146, 1)
(145, 1)
(144, 1)
(143, 1)
(142, 1)
(141, 1)
(140, 1)
(139, 1)
(138, 1)
(137, 1)
(136, 1)
(135, 1)
(134, 1)
(133, 1)
(132, 1)
(131, 1)
(130, 1)
(129, 1)
(128, 1)
(127, 1)
(126, 1)
(125, 1)
(124, 1)
(123, 1)
(122, 1)
(121, 1)
(120, 1)
(119, 1)
(118, 1)
(117, 1)
(116, 1)
(115, 1)
(114, 1)
(113, 1)
(112, 1)
(111, 1)
(110, 1)
(109, 1)
(108, 1)
(107, 1)
(106, 1)
(105, 1)
(104, 1)
(103, 1)
(102, 1)
(101, 1)
(100, 1)
(99, 1)
(98, 1)
(97, 1)
(96, 1)
(95, 1)
(94, 1)
(93, 1)
(92, 1)
(91, 1)
(90, 1)
(89, 1)
(88, 1)
(87, 1)
(86, 1)
(85, 1)
(84, 1)
(83, 1)
(82, 1)
(81, 1)
(80, 1)
(79, 1)
(78, 1)
(77, 1)
(76, 1)
(75, 1)
(74, 1)
(73, 1)
(72, 1)
(71, 1)
(70, 1)
(69, 1)
(68, 1)
(67, 1)
(66, 1)
(65, 1)
(64, 1)
(63, 1)
(62, 1)
(61, 1)
(60, 1)
(59, 1)
(58, 1)
(57, 1)
(56, 1)
(55, 1)
(54, 1)
